app_no,product_no,brand_name,generic_name,strength,route,approval_date,app_type,patent_number,patent_expiry_date
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,8609707,"Aug 11, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,9572797,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,9572797,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,11103483,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,11103483,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,12350257,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,12350257,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,12350257,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,11844783,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,11844783,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,11844783,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,8609707,"Aug 11, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,8791270,"Jan 12, 2026"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,8791270,"Jan 12, 2026"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,10010533,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,11872214,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,12138248,"Jan 28, 2031"
205580,1,BELRAPZO,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"May 15, 2018",N,9265831,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9144568,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9572797,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,10052385,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9597399,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9597399,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9034908,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,8609707,"Aug 11, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,10052385,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9597397,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9572887,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9572887,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9572796,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9572797,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9579384,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9579384,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9000021,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9572796,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9597397,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,12350257,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,12350257,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,12350257,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9597398,"Mar 15, 2033"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,11103483,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,11103483,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,11844783,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,11844783,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,11844783,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,8791270,"Jan 12, 2026"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,11872214,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,12138248,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,10010533,"Jan 28, 2031"
208194,1,BENDEKA,BENDAMUSTINE HYDROCHLORIDE,100MG/4ML (25MG/ML),SOLUTION;INTRAVENOUS,"Dec 7, 2015",N,9265831,"Jan 28, 2031"
216264,1,BLUDIGO,INDIGOTINDISULFONATE SODIUM,40MG/5ML (8MG/ML),SOLUTION;INTRAVENOUS,"Jul 8, 2022",N,11845867,"Nov 25, 2036"
216264,1,BLUDIGO,INDIGOTINDISULFONATE SODIUM,40MG/5ML (8MG/ML),SOLUTION;INTRAVENOUS,"Jul 8, 2022",N,10927258,"Dec 23, 2037"
216264,1,BLUDIGO,INDIGOTINDISULFONATE SODIUM,40MG/5ML (8MG/ML),SOLUTION;INTRAVENOUS,"Jul 8, 2022",N,11499050,"Dec 23, 2037"
215331,1,BORTEZOMIB,BORTEZOMIB,3.5MG/3.5ML (1MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11752164,"Sep 23, 2042"
215331,1,BORTEZOMIB,BORTEZOMIB,3.5MG/3.5ML (1MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11752164,"Sep 23, 2042"
215331,1,BORTEZOMIB,BORTEZOMIB,3.5MG/3.5ML (1MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11679119,"Sep 23, 2042"
215331,1,BORTEZOMIB,BORTEZOMIB,3.5MG/3.5ML (1MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11679119,"Sep 23, 2042"
215331,1,BORTEZOMIB,BORTEZOMIB,3.5MG/3.5ML (1MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,12005069,"Sep 23, 2042"
215331,2,BORTEZOMIB,BORTEZOMIB,3.5MG/1.4ML (2.5MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11752164,"Sep 23, 2042"
215331,2,BORTEZOMIB,BORTEZOMIB,3.5MG/1.4ML (2.5MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11752164,"Sep 23, 2042"
215331,2,BORTEZOMIB,BORTEZOMIB,3.5MG/1.4ML (2.5MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11679119,"Sep 23, 2042"
215331,2,BORTEZOMIB,BORTEZOMIB,3.5MG/1.4ML (2.5MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,11679119,"Sep 23, 2042"
215331,2,BORTEZOMIB,BORTEZOMIB,3.5MG/1.4ML (2.5MG/ML),SOLUTION;INTRAVENOUS,"Jul 27, 2022",N,12005069,"Sep 23, 2042"
22225,2,BRIDION,SUGAMMADEX SODIUM,EQ 200MG BASE/2ML (EQ 100MG BASE/ML),SOLUTION;INTRAVENOUS,"Dec 15, 2015",N,RE44733,"Jan 27, 2026"
22225,2,BRIDION,SUGAMMADEX SODIUM,EQ 200MG BASE/2ML (EQ 100MG BASE/ML),SOLUTION;INTRAVENOUS,"Dec 15, 2015",N,RE44733*PED,"Jul 27, 2026"
22225,1,BRIDION,SUGAMMADEX SODIUM,EQ 500MG BASE/5ML (EQ 100MG BASE/ML),SOLUTION;INTRAVENOUS,"Dec 15, 2015",N,RE44733,"Jan 27, 2026"
22225,1,BRIDION,SUGAMMADEX SODIUM,EQ 500MG BASE/5ML (EQ 100MG BASE/ML),SOLUTION;INTRAVENOUS,"Dec 15, 2015",N,RE44733*PED,"Jul 27, 2026"
205837,1,BRIVIACT,BRIVARACETAM,50MG/5ML (10MG/ML),SOLUTION;INTRAVENOUS,"May 12, 2016",N,6911461,"Feb 21, 2026"
205837,1,BRIVIACT,BRIVARACETAM,50MG/5ML (10MG/ML),SOLUTION;INTRAVENOUS,"May 12, 2016",N,6911461,"Feb 21, 2026"
208418,4,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,1GM/50ML (20MG/ML),SOLUTION;INTRAVENOUS,"Jun 17, 2021",N,10130646,"Jul 25, 2037"
208418,5,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,2GM/100ML (20MG/ML),SOLUTION;INTRAVENOUS,"Jun 17, 2021",N,10130646,"Jul 25, 2037"
210906,1,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,1GM/50ML (20MG/ML),SOLUTION;INTRAVENOUS,"Oct 29, 2018",N,10130646,"Jul 25, 2037"
210906,1,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,1GM/50ML (20MG/ML),SOLUTION;INTRAVENOUS,"Oct 29, 2018",N,10342813,"Jul 25, 2037"
210906,3,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,1GM/100ML (10MG/ML),SOLUTION;INTRAVENOUS,"Jun 4, 2021",N,10130646,"Jul 25, 2037"
210906,3,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,1GM/100ML (10MG/ML),SOLUTION;INTRAVENOUS,"Jun 4, 2021",N,10342813,"Jul 25, 2037"
210906,2,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,2GM/100ML (20MG/ML),SOLUTION;INTRAVENOUS,"Oct 29, 2018",N,10342813,"Jul 25, 2037"
210906,2,CALCIUM GLUCONATE IN SODIUM CHLORIDE,CALCIUM GLUCONATE,2GM/100ML (20MG/ML),SOLUTION;INTRAVENOUS,"Oct 29, 2018",N,10130646,"Jul 25, 2037"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,9114068,"Sep 30, 2029"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,8735452,"Sep 30, 2029"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,9649284,"Sep 30, 2029"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,9012508,"Sep 14, 2030"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,8871810,"Sep 30, 2029"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,11806400,"Mar 16, 2032"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,9295639,"Sep 30, 2029"
22348,2,CALDOLOR,IBUPROFEN,800MG/8ML (100MG/ML),SOLUTION;INTRAVENOUS,"Jun 11, 2009",N,9138404,"Sep 30, 2029"
22348,3,CALDOLOR,IBUPROFEN,800MG/200ML (4MG/ML),SOLUTION;INTRAVENOUS,"Jan 25, 2019",N,9072661,"Mar 16, 2032"
22348,3,CALDOLOR,IBUPROFEN,800MG/200ML (4MG/ML),SOLUTION;INTRAVENOUS,"Jan 25, 2019",N,8871810,"Sep 30, 2029"
22348,3,CALDOLOR,IBUPROFEN,800MG/200ML (4MG/ML),SOLUTION;INTRAVENOUS,"Jan 25, 2019",N,9012508,"Sep 14, 2030"
22348,3,CALDOLOR,IBUPROFEN,800MG/200ML (4MG/ML),SOLUTION;INTRAVENOUS,"Jan 25, 2019",N,8735452,"Sep 30, 2029"
22348,3,CALDOLOR,IBUPROFEN,800MG/200ML (4MG/ML),SOLUTION;INTRAVENOUS,"Jan 25, 2019",N,9072710,"Mar 16, 2032"
22348,3,CALDOLOR,IBUPROFEN,800MG/200ML (4MG/ML),SOLUTION;INTRAVENOUS,"Jan 25, 2019",N,11806400,"Mar 16, 2032"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,9629797,"Nov 10, 2028"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,9629797,"Nov 10, 2028"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,9629797,"Nov 10, 2028"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,9493582,"Feb 27, 2033"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,7635773,"Mar 13, 2029"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,9750822,"Mar 13, 2029"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,9770407,"Nov 10, 2028"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,8410077,"Mar 13, 2029"
206030,1,CARNEXIV,CARBAMAZEPINE,200MG/20ML (10MG/ML),SOLUTION;INTRAVENOUS,"Oct 7, 2016",N,11529357,"Jan 31, 2040"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,12220392,"Oct 26, 2031"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,12220392,"Oct 26, 2031"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,12083087,"Jul 17, 2035"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,12083087,"Jul 17, 2035"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,11446266,"Oct 26, 2031"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,11446266,"Oct 26, 2031"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,11896567,"Oct 26, 2031"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,11896567,"Oct 26, 2031"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,11213498,"Jan 14, 2036"
215320,1,COMBOGESIC IV,ACETAMINOPHEN; IBUPROFEN SODIUM,1GM/100ML (10MG/ML);EQ 300MG BASE/100ML (EQ 3MG BASE/ML),SOLUTION;INTRAVENOUS,"Oct 17, 2023",N,11389416,"Jul 17, 2035"
212501,2,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,1GM/5ML (200MG/ML),SOLUTION;INTRAVENOUS,"Jul 30, 2020",N,10993952,"Feb 15, 2036"
212501,2,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,1GM/5ML (200MG/ML),SOLUTION;INTRAVENOUS,"Jul 30, 2020",N,12329767,"Feb 15, 2036"
212501,3,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,2GM/10ML (200MG/ML),SOLUTION;INTRAVENOUS,"Nov 19, 2021",N,12329767,"Feb 15, 2036"
212501,3,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,2GM/10ML (200MG/ML),SOLUTION;INTRAVENOUS,"Nov 19, 2021",N,10993952,"Feb 15, 2036"
212501,1,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,500MG/2.5ML (200MG/ML),SOLUTION;INTRAVENOUS,"Jul 30, 2020",N,10993952,"Feb 15, 2036"
212501,1,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,500MG/2.5ML (200MG/ML),SOLUTION;INTRAVENOUS,"Jul 30, 2020",N,12329767,"Feb 15, 2036"
210735,2,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,1GM/5ML (200MG/ML),SOLUTION;INTRAVENOUS,"Aug 25, 2021",N,9662342,"Jun 26, 2035"
210735,3,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,2GM/10ML (200MG/ML),SOLUTION;INTRAVENOUS,"Nov 20, 2023",N,9662342,"Jun 26, 2035"
210735,1,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,500MG/2.5ML (200MG/ML),SOLUTION;INTRAVENOUS,"Aug 25, 2021",N,9662342,"Jun 26, 2035"
214907,1,CYTALUX,PAFOLACIANINE SODIUM,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),SOLUTION;INTRAVENOUS,"Nov 29, 2021",N,9333270,"Aug 26, 2033"
214907,1,CYTALUX,PAFOLACIANINE SODIUM,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),SOLUTION;INTRAVENOUS,"Nov 29, 2021",N,9061057,"Aug 26, 2033"
214907,1,CYTALUX,PAFOLACIANINE SODIUM,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),SOLUTION;INTRAVENOUS,"Nov 29, 2021",N,10881747,"Aug 26, 2033"
214907,1,CYTALUX,PAFOLACIANINE SODIUM,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),SOLUTION;INTRAVENOUS,"Nov 29, 2021",N,9789208,"Aug 26, 2033"
214907,1,CYTALUX,PAFOLACIANINE SODIUM,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),SOLUTION;INTRAVENOUS,"Nov 29, 2021",N,9254341,"Oct 4, 2033"
214907,1,CYTALUX,PAFOLACIANINE SODIUM,EQ 3.2MG BASE/1.6ML (EQ 2MG BASE/ML),SOLUTION;INTRAVENOUS,"Nov 29, 2021",N,9341629,"Aug 26, 2033"
208114,1,DEFITELIO,DEFIBROTIDE SODIUM,200MG/2.5ML (80MG/ML),SOLUTION;INTRAVENOUS,"Mar 30, 2016",N,11236328,"Jun 22, 2032"
208114,1,DEFITELIO,DEFIBROTIDE SODIUM,200MG/2.5ML (80MG/ML),SOLUTION;INTRAVENOUS,"Mar 30, 2016",N,11085043,"Jun 22, 2032"
208114,1,DEFITELIO,DEFIBROTIDE SODIUM,200MG/2.5ML (80MG/ML),SOLUTION;INTRAVENOUS,"Mar 30, 2016",N,11746348,"Jun 22, 2032"
213227,1,DETECTNET,COPPER CU-64 DOTATATE,4mL (1mCi/ML),SOLUTION;INTRAVENOUS,"Sep 3, 2020",N,10159759,"Aug 23, 2032"
213227,1,DETECTNET,COPPER CU-64 DOTATATE,4mL (1mCi/ML),SOLUTION;INTRAVENOUS,"Sep 3, 2020",N,10383961,"Jul 2, 2033"
213227,1,DETECTNET,COPPER CU-64 DOTATATE,4mL (1mCi/ML),SOLUTION;INTRAVENOUS,"Sep 3, 2020",N,11160888,"Aug 23, 2032"
213227,1,DETECTNET,COPPER CU-64 DOTATATE,4mL (1mCi/ML),SOLUTION;INTRAVENOUS,"Sep 3, 2020",N,12102696,"Sep 3, 2041"
206628,3,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 200MCG BASE/50ML (EQ 4MCG BASE/ML),SOLUTION;INTRAVENOUS,"Jun 22, 2018",N,9717796,"Apr 20, 2036"
206628,3,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 200MCG BASE/50ML (EQ 4MCG BASE/ML),SOLUTION;INTRAVENOUS,"Jun 22, 2018",N,9649296,"Apr 20, 2036"
206628,4,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 400MCG BASE/100ML (EQ 4MCG BASE/ML),SOLUTION;INTRAVENOUS,"Jun 22, 2018",N,9717796,"Apr 20, 2036"
206628,4,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,EQ 400MCG BASE/100ML (EQ 4MCG BASE/ML),SOLUTION;INTRAVENOUS,"Jun 22, 2018",N,9649296,"Apr 20, 2036"
215813,1,DOCIVYX,DOCETAXEL,20MG/2ML (10MG/ML),SOLUTION;INTRAVENOUS,"Nov 22, 2022",N,10398785,"Mar 14, 2036"
215813,2,DOCIVYX,DOCETAXEL,80MG/8ML (10MG/ML),SOLUTION;INTRAVENOUS,"Nov 22, 2022",N,10398785,"Mar 14, 2036"
215813,3,DOCIVYX,DOCETAXEL,160MG/16ML (10MG/ML),SOLUTION;INTRAVENOUS,"Nov 22, 2022",N,10398785,"Mar 14, 2036"
22396,1,DYLOJECT,DICLOFENAC SODIUM,37.5MG/ML (37.5MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SOLUTION;INTRAVENOUS,"Dec 23, 2014",N,8946292,"Mar 22, 2027"
210660,1,ELCYS,CYSTEINE HYDROCHLORIDE,500MG/10ML (50MG/ML),SOLUTION;INTRAVENOUS,"Apr 16, 2019",N,11510942,"Jan 15, 2039"
210660,1,ELCYS,CYSTEINE HYDROCHLORIDE,500MG/10ML (50MG/ML),SOLUTION;INTRAVENOUS,"Apr 16, 2019",N,11969439,"Jan 15, 2039"
